,Crop2014,Acres,FID,County,PPIC_Regio,Crop_PPIC,Price,Rotations,AdjustedPr,FieldCropP,WaterConsu,SavedWater,SavedWat_1,TNC,Krat,Kitfox,Corridors,CPAD,TNC_Total,Krat_Total,Kitfox_Tot,Corridors_,CPAD_Total,geometry,outcome
1835,Wheat,76.85886472,13997,Kern,KR,field-crops-grains,481.66666669999995,1.911406423,920.6607604000001,70760.94,1.86,142.96,6.775259119538585,100.0,100.0,100.0,0.0,100.0,76.85886472,76.85886472,76.85886472,0.0,76.85886472,"POLYGON Z ((-13297412.90155676 4230098.712549821 0, -13297408.92835955 4229949.074577468 0, -13297410.85267462 4229470.535338033 0, -13297408.37488602 4229199.574083989 0, -13297412.90156129 4229125.288654305 0, -13297422.33077367 4229116.867436236 0, -13297741.06092418 4229112.232285403 0, -13297889.06672584 4229121.869386509 0, -13297889.08313047 4229147.384321524 0, -13297889.68634049 4230086.513710838 0, -13297888.28229343 4230088.484142288 0, -13297888.27730235 4230094.493442225 0, -13297885.05080752 4230093.83302324 0, -13297421.25043143 4230098.626318051 0, -13297412.90155676 4230098.712549821 0))",67.7958765199231
1836,Wheat,76.83653267,5094,Kern,KR,field-crops-grains,481.66666669999995,1.911406423,920.6607604000001,70740.38,1.86,142.92,6.773363411894616,100.0,100.0,100.0,0.0,100.0,76.83653267,76.83653267,76.83653267,0.0,76.83653267,"POLYGON Z ((-13294185.48404021 4265431.236858868 0, -13294187.49101815 4264813.056508676 0, -13294192.13834692 4264811.420492901 0, -13294193.05356253 4264811.098412614 0, -13294198.83100137 4264808.386808864 0, -13294586.73885021 4264806.278321966 0, -13294587.99015609 4264815.014400064 0, -13294582.42760445 4264923.684447207 0, -13294583.22233691 4264933.474651094 0, -13294594.34724369 4264936.411638635 0, -13294669.04349119 4264936.411687113 0, -13294672.22211793 4264938.369807553 0, -13294675.40822612 4264957.996428017 0, -13294675.06287561 4265025.122447176 0, -13294665.84975427 4265754.851101742 0, -13294664.99827984 4265797.681828096 0, -13294664.01344237 4265797.685134708 0, -13294664.27567593 4265800.916868986 0, -13294631.69542279 4265804.833178649 0, -13294204.17850298 4265805.81218345 0, -13294188.2857352 4265800.916724286 0, -13294187.24778664 4265799.254460083 0, -13294181.62969869 4265790.25565983 0, -13294185.48404021 4265431.236858868 0))",67.79556056864911
1837,Wheat,76.8075398,716,Kern,KR,field-crops-grains,481.66666669999995,1.911406423,920.6607604000001,70713.69,1.86,142.86,6.770519850428666,100.0,100.0,100.0,0.0,100.0,76.8075398,76.8075398,76.8075398,0.0,76.8075398,"POLYGON Z ((-13293892.8682527 4229117.232945415 0, -13293478.34895684 4229111.396915404 0, -13293434.56098183 4229112.018430214 0, -13293434.56048248 4229111.95971967 0, -13293428.10879869 4229112.232811799 0, -13293426.36382214 4229105.089900036 0, -13293430.39904715 4228596.571461504 0, -13293430.00325145 4228547.550682854 0, -13293433.34399703 4228242.966083323 0, -13293435.00019604 4228171.380282515 0, -13293435.25016859 4228160.57781919 0, -13293435.75620483 4228138.700368562 0, -13293909.73679725 4228143.687024958 0, -13293917.88031519 4228148.68669502 0, -13293913.89287462 4228309.169961364 0, -13293914.97195396 4228309.390824622 0, -13293912.64521893 4228634.377693879 0, -13293910.31853424 4229097.946955711 0, -13293906.82850253 4229110.804308798 0, -13293903.92013185 4229115.804461544 0, -13293892.8682527 4229117.232945415 0))",67.79508664173811
1838,Wheat,76.80178271,3477,Kern,KR,field-crops-grains,481.66666669999995,1.911406423,920.6607604000001,70708.39,1.86,142.85,6.770045923517674,100.0,100.0,100.0,0.0,100.0,76.80178271,76.80178271,76.80178271,0.0,76.80178271,"POLYGON Z ((-13292236.28134855 4260837.571134035 0, -13292234.42710039 4260562.24817858 0, -13292234.69190835 4260299.980230203 0, -13292234.47156224 4259948.135331717 0, -13292233.74884194 4259874.494883728 0, -13292234.98334941 4259874.477457228 0, -13292235.48670786 4259865.490404707 0, -13292237.60568328 4259859.292795401 0, -13292242.63838544 4259854.399956452 0, -13292428.0546506 4259852.768998226 0, -13292672.53919299 4259854.726133577 0, -13292708.29809515 4259853.421398609 0, -13292711.47664579 4259856.356983658 0, -13292712.40259603 4259867.758339896 0, -13292713.22720093 4259867.746694835 0, -13292718.64341144 4260810.887875884 0, -13292713.06594569 4260808.537883409 0, -13292651.61377963 4260809.19050914 0, -13292645.7863492 4260812.126340238 0, -13292641.81324729 4260817.671967646 0, -13292637.93413343 4260832.255173108 0, -13292636.53963014 4260832.274736304 0, -13292634.66134598 4260836.592508917 0, -13292631.21793135 4260839.52840069 0, -13292626.18520274 4260841.485698991 0, -13292399.97737677 4260840.833336676 0, -13292295.34963259 4260840.180899181 0, -13292262.31175888 4260839.088565162 0, -13292238.66523348 4260838.876142781 0, -13292236.28134855 4260837.571134035 0))",67.79500765391963
1839,Wheat,76.78886385,11274,Kern,KR,field-crops-grains,481.66666669999995,1.911406423,920.6607604000001,70696.49,1.86,142.83,6.769098069695692,100.0,100.0,100.0,0.0,100.0,76.78886385,76.78886385,76.78886385,0.0,76.78886385,"POLYGON Z ((-13295244.3569509 4261813.565057155 0, -13295218.42787617 4261811.629554559 0, -13295189.86947288 4261812.038962675 0, -13295185.99201806 4261804.246893808 0, -13295188.69997595 4260839.927442085 0, -13295192.40846352 4260832.620000023 0, -13295195.78764311 4260832.627546708 0, -13295203.0356557 4260829.001284137 0, -13295437.45475151 4260828.511893755 0, -13295652.80248971 4260827.533312491 0, -13295658.78259308 4260828.683944929 0, -13295663.13284649 4260828.0225406 0, -13295672.66849544 4260831.447858205 0, -13295676.24447994 4260837.319690769 0, -13295671.47653091 4261361.887846945 0, -13295669.88734541 4261754.351737069 0, -13295667.96829873 4261759.078803479 0, -13295669.09265926 4261765.607207473 0, -13295666.70866567 4261765.607093 0, -13295663.53005861 4261764.628435645 0, -13295609.4945963 4261765.117781136 0, -13295586.44997952 4261767.075262102 0, -13295575.32505806 4261773.436893548 0, -13295568.57059952 4261780.777520022 0, -13295555.85617509 4261800.352219013 0, -13295554.25778962 4261801.185061846 0, -13295554.33781663 4261806.814179021 0, -13295547.99676791 4261806.905110989 0, -13295544.33407634 4261809.160824363 0, -13295496.25815808 4261813.565087652 0, -13295244.3569509 4261813.565057155 0))",67.79484967828262
1840,Wheat,76.5994179,13256,Kern,KR,field-crops-grains,481.66666669999995,1.911406423,920.6607604000001,70522.08,1.86,142.47,6.752036700899986,100.0,100.0,100.0,0.0,100.0,76.5994179,76.5994179,76.5994179,0.0,76.5994179,"POLYGON Z ((-13293704.30878987 4264816.263995013 0, -13294178.95245571 4264811.587219534 0, -13294177.24401046 4265801.421371419 0, -13293696.71408357 4265801.25258218 0, -13293704.30878987 4264816.263995013 0))",67.79200611681667
1841,Wheat,76.48825458,14415,Kern,KR,field-crops-grains,481.66666669999995,1.911406423,920.6607604000001,70419.73,1.86,142.27,6.742558162680151,100.0,100.0,100.0,0.0,100.0,76.48825458,76.48825458,76.48825458,0.0,76.48825458,"POLYGON Z ((-13297144.37300225 4264808.856101766 0, -13297637.66846165 4264808.017866113 0, -13297641.72574836 4264813.516167186 0, -13297641.93573856 4264877.373162339 0, -13297635.18186899 4265265.686834801 0, -13297629.22210255 4265282.004202569 0, -13297625.63508829 4265290.842877506 0, -13297625.24887787 4265290.978804854 0, -13297174.29005691 4265293.426554997 0, -13296681.55081543 4265297.495405852 0, -13296680.2880012 4265297.505915686 0, -13296677.30034759 4265295.849349235 0, -13296667.45785941 4265290.392502557 0, -13296665.71969195 4265287.715308342 0, -13296667.65160036 4264852.110222326 0, -13296667.70620484 4264839.810538239 0, -13296673.66605175 4264837.362962844 0, -13296681.61247608 4264834.915408557 0, -13296682.93676162 4264828.388722082 0, -13296690.53987747 4264823.705206287 0, -13296686.24777487 4264816.151087144 0, -13296685.58565127 4264810.440312526 0, -13296692.2077262 4264809.624505625 0, -13297144.37300225 4264808.856101766 0))",67.79042636044669
1842,Wheat,76.4748019,3932,Kern,KR,field-crops-grains,481.66666669999995,1.911406423,920.6607604000001,70407.35,1.86,142.24,6.741136381947175,100.0,100.0,100.0,0.0,100.0,76.4748019,76.4748019,76.4748019,0.0,76.4748019,"POLYGON Z ((-13285954.07859248 4210238.382500211 0, -13285958.87598808 4210238.370017501 0, -13285971.45784505 4210252.982349901 0, -13285971.45776164 4210482.233096252 0, -13285974.10652562 4210710.841730383 0, -13285968.80899366 4210723.830967167 0, -13285179.49391856 4210728.638373875 0, -13285031.13244363 4210732.760994145 0, -13285022.52382658 4210725.45459848 0, -13285015.90176603 4210712.465277265 0, -13285015.90173993 4210279.77140037 0, -13285018.55054719 4210261.100214766 0, -13285021.98460195 4210256.242770642 0, -13285021.90532528 4210250.277071873 0, -13285024.96915806 4210245.582201992 0, -13285029.14582462 4210239.181909033 0, -13285794.8107635 4210239.18193168 0, -13285862.65325795 4210238.617856098 0, -13285954.07859248 4210238.382500211 0))",67.79018939699121
1843,Wheat,76.43449878,15007,Kern,KR,field-crops-grains,481.66666669999995,1.911406423,920.6607604000001,70370.24,1.86,142.17,6.737818893570233,100.0,100.0,100.0,0.0,100.0,76.43449878,76.43449878,76.43449878,0.0,76.43449878,"POLYGON Z ((-13292722.09394299 4258697.210349839 0, -13292724.74277099 4258376.281248693 0, -13292725.05285992 4258376.29712324 0, -13292727.92133425 4258370.410643638 0, -13292732.9541351 4258367.475383772 0, -13292862.21561003 4258367.475373717 0, -13293194.37578762 4258365.192400345 0, -13293497.39894705 4258364.866192237 0, -13293650.72809695 4258368.325744321 0, -13293698.24248751 4258367.863187366 0, -13293698.24455748 4258367.947597175 0, -13293701.09193054 4258367.801459692 0, -13293705.85976218 4258376.281289871 0, -13293708.24362891 4258384.760932175 0, -13293708.77348311 4258465.31853356 0, -13293707.44900785 4258615.020273669 0, -13293706.72139533 4258719.40539851 0, -13293707.8563441 4258766.463675343 0, -13293702.15132654 4258772.55174162 0, -13293697.3835464 4258778.096342475 0, -13293685.19902831 4258782.336450786 0, -13293667.45204648 4258787.228700812 0, -13293664.80339872 4258791.468724466 0, -13293662.41938858 4258800.601023439 0, -13293660.4094638 4258837.72399823 0, -13293658.79585292 4258837.732104656 0, -13293656.32708911 4258843.00123378 0, -13293652.883574 4258844.958317576 0, -13293409.19372646 4258846.588989904 0, -13293207.88461979 4258846.915138629 0, -13293016.64094453 4258847.241381023 0, -13292834.42335717 4258846.614638623 0, -13292833.87352524 4258847.567513093 0, -13292751.49575463 4258847.24143531 0, -13292728.45112861 4258846.262787941 0, -13292721.82904664 4258837.130453171 0, -13292722.09394299 4258697.210349839 0))",67.78963648226171
1844,Wheat,76.30905761,6988,Kern,KR,field-crops-grains,481.66666669999995,1.911406423,920.6607604000001,70254.76,1.86,141.93,6.726444647706431,100.0,100.0,100.0,0.0,100.0,76.30905761,76.30905761,76.30905761,0.0,76.30905761,"POLYGON Z ((-13295165.39540469 4266789.504727279 0, -13295165.39647326 4266788.872033407 0, -13295163.02125829 4266789.028063704 0, -13295163.68342303 4266470.390740827 0, -13295164.01455797 4266251.307306648 0, -13295165.67011582 4265826.20844045 0, -13295166.98559034 4265819.724783136 0, -13295166.99771925 4265812.331383999 0, -13295617.29106955 4265811.522042242 0, -13295628.54860855 4265813.969643403 0, -13295637.81934306 4265823.760727501 0, -13295641.46135747 4265834.367518682 0, -13295642.55195573 4265836.479008077 0, -13295643.79851039 4265851.484780081 0, -13295643.78169876 4265854.756821419 0, -13295646.09685142 4265871.491725009 0, -13295645.43465486 4266254.163071823 0, -13295643.7792278 4266769.444519787 0, -13295643.44807392 4266785.764194788 0, -13295639.14371091 4266790.660150572 0, -13295633.51507899 4266791.47604831 0, -13295631.63975396 4266790.150833589 0, -13295629.54187454 4266791.068131984 0, -13295455.05189969 4266789.436168313 0, -13295252.47561768 4266788.574284083 0, -13295165.39540469 4266789.504727279 0))",67.78774077461775
1845,Wheat,76.23624974,3229,Kern,KR,field-crops-grains,481.66666669999995,1.911406423,920.6607604000001,70187.72,1.86,141.8,6.720283597863537,100.0,100.0,100.0,0.0,100.0,76.23624974,76.23624974,76.23624974,0.0,76.23624974,"POLYGON Z ((-13295198.43093655 4227177.298612732 0, -13295914.01640948 4227169.157804135 0, -13295917.71767652 4227179.155388009 0, -13295918.82418077 4227182.143837303 0, -13295920.16195921 4227657.457952487 0, -13295913.35421155 4227660.244182265 0, -13295344.52363208 4227660.244203921 0, -13294974.35323164 4227658.618071267 0, -13294959.38262885 4227654.181091892 0, -13294959.12265179 4227648.861203551 0, -13294960.42194015 4227176.684120873 0, -13295198.43093655 4227177.298612732 0))",67.78671393297726
1846,Wheat,76.06826108,5553,Kern,KR,field-crops-grains,481.66666669999995,1.911406423,920.6607604000001,70033.06,1.86,141.49,6.705591863622792,100.0,100.0,100.0,0.0,100.0,76.06826108,76.06826108,76.06826108,0.0,76.06826108,"POLYGON Z ((-13297412.72060056 4230144.926550103 0, -13297896.14132915 4230145.642004359 0, -13297898.63887978 4230156.54721121 0, -13297896.8036591 4230702.738493616 0, -13297896.14133945 4231089.876335829 0, -13297893.7420405 4231102.253149574 0, -13297889.51931108 4231106.14303129 0, -13297435.9117083 4231106.14304134 0, -13297417.37007193 4231105.329578782 0, -13297415.52089952 4231104.194017972 0, -13297412.73471341 4230874.346318112 0, -13297412.07233911 4230168.413254905 0, -13297412.72060056 4230144.926550103 0))",67.7842653106038
1847,Wheat,75.94327222,2395,Kern,KR,field-crops-grains,481.66666669999995,1.911406423,920.6607604000001,69917.99,1.86,141.25,6.694217617758988,100.0,100.0,100.0,0.0,100.0,75.94327222,75.94327222,75.94327222,0.0,75.94327222,"POLYGON Z ((-13294663.26698765 4267280.353106663 0, -13294665.6756774 4266994.522739602 0, -13294664.52628256 4266811.604522762 0, -13294667.83747501 4266801.812109911 0, -13294671.26603012 4266800.73141053 0, -13295634.30375761 4266801.582836902 0, -13295644.90284457 4266818.696510564 0, -13295640.73908146 4267274.863427436 0, -13295634.27191075 4267274.866297456 0, -13295632.72914844 4267276.925824134 0, -13295594.18916395 4267279.863537592 0, -13295413.01089678 4267278.394760482 0, -13295070.520656 4267279.373937943 0, -13294670.81610542 4267280.842784733 0, -13294663.26698765 4267280.353106663 0))",67.78236960295983
1848,Wheat,75.82929512,4473,Kern,KR,field-crops-grains,481.66666669999995,1.911406423,920.6607604000001,69813.06,1.86,141.04,6.684265152628161,100.0,100.0,100.0,0.0,100.0,75.82929512,75.82929512,75.82929512,0.0,75.82929512,"POLYGON Z ((-13303678.56988957 4251368.809152373 0, -13304645.27050614 4251358.105192344 0, -13304644.83181995 4251847.620636212 0, -13303685.70946241 4251846.46186153 0, -13303678.56988957 4251368.809152373 0))",67.78071085877137
1849,Wheat,75.78895772,5381,Kern,KR,field-crops-grains,481.66666669999995,1.911406423,920.6607604000001,69775.92,1.86,140.97,6.680947664251219,100.0,100.0,100.0,0.0,100.0,75.78895772,75.78895772,75.78895772,0.0,75.78895772,"POLYGON Z ((-13298392.60873986 4228163.421437651 0, -13298392.61474793 4228160.367956528 0, -13298411.73277181 4228160.819391845 0, -13298610.92282428 4228160.168993436 0, -13298758.19637625 4228160.168934362 0, -13298809.58305823 4228157.56701999 0, -13298856.20205561 4228156.266052628 0, -13298872.58986719 4228154.147855325 0, -13298872.53176796 4228171.187867319 0, -13298869.44612459 4229077.3978832 0, -13298868.38654796 4229093.661411448 0, -13298863.23805026 4229094.523648789 0, -13298863.22208132 4229096.118868386 0, -13298855.67234645 4229098.865862485 0, -13298847.19615294 4229107.322897713 0, -13298847.86117877 4229116.305669807 0, -13298384.7077426 4229113.867401665 0, -13298384.18519268 4229021.451114832 0, -13298385.24481172 4228653.901719998 0, -13298386.83396361 4228180.334157944 0, -13298388.42328323 4228163.421484305 0, -13298392.60873986 4228163.421437651 0))",67.78015794404187
1850,Wheat,75.71465532,1383,Kern,KR,field-crops-grains,481.66666669999995,1.911406423,920.6607604000001,69707.51,1.86,140.83,6.674312687497334,100.0,100.0,100.0,0.0,100.0,75.71465532,75.71465532,75.71465532,0.0,75.71465532,"POLYGON Z ((-13289895.66902133 4221192.135645686 0, -13289896.3672726 4221185.281717413 0, -13289905.3731363 4221180.081068818 0, -13290237.53323586 4221183.981512673 0, -13290588.23477937 4221186.581912746 0, -13290866.88894854 4221191.782427458 0, -13290866.66985379 4221193.485216157 0, -13290867.0400578 4221193.485743525 0, -13290867.3792096 4221252.857834374 0, -13290856.82341659 4221650.096775981 0, -13290854.47078236 4221661.232942035 0, -13290836.15875143 4221661.349257955 0, -13290679.45635782 4221662.336920587 0, -13289899.0160423 4221657.248051357 0, -13289884.18277194 4221650.74687186 0, -13289880.25630971 4221646.731658068 0, -13289890.01009581 4221419.312163324 0, -13289894.85646153 4221192.134545598 0, -13289895.66902133 4221192.135645686 0))",67.7790521145829
1851,Wheat,75.64220453,3215,Kern,KR,field-crops-grains,481.66666669999995,1.911406423,920.6607604000001,69640.81,1.86,140.69,6.667677710743448,100.0,100.0,100.0,0.0,100.0,75.64220453,75.64220453,75.64220453,0.0,75.64220453,"POLYGON Z ((-13298944.03018401 4231117.475381337 0, -13299348.40677465 4231114.395323531 0, -13299359.89249135 4231119.915452551 0, -13299372.42383769 4231129.483081954 0, -13299371.81209787 4231255.742539671 0, -13299371.21326933 4232075.901479985 0, -13299368.50103403 4232081.314958963 0, -13298896.82064372 4232082.704347129 0, -13298890.39185172 4232074.807769099 0, -13298891.05420491 4231594.09764531 0, -13298891.60009554 4231173.69681821 0, -13298930.93676413 4231120.691788684 0, -13298944.03018401 4231117.475381337 0))",67.77794628512392
1852,Wheat,75.62127034,2156,Kern,KR,field-crops-grains,481.66666669999995,1.911406423,920.6607604000001,69621.54,1.86,140.66,6.666255930010473,100.0,100.0,100.0,0.0,100.0,75.62127034,75.62127034,75.62127034,0.0,75.62127034,"POLYGON Z ((-13299343.3375004 4230140.708114134 0, -13299357.90585157 4230138.26828814 0, -13299365.85218001 4230139.081717282 0, -13299373.28826513 4230141.189126988 0, -13299376.4475467 4230608.341990998 0, -13299375.78525973 4231045.08917696 0, -13299374.46090684 4231084.942190764 0, -13299371.977683 4231095.785929166 0, -13298891.05419794 4231099.582041466 0, -13298888.13715982 4231095.172608502 0, -13298889.06749052 4230963.756885383 0, -13298890.99302326 4230372.555248716 0, -13298892.37849924 4230364.35658017 0, -13298891.0541394 4230265.137452182 0, -13298891.71638539 4230207.395585352 0, -13298892.92672881 4230200.789043786 0, -13298897.67610478 4230174.865082879 0, -13298906.94695113 4230167.545714809 0, -13298913.17957018 4230160.620308976 0, -13298920.85326865 4230152.093794839 0, -13298929.97413797 4230143.132579191 0, -13299334.72875435 4230142.334723845 0, -13299343.3375004 4230140.708114134 0))",67.77770932166841
